분석기간,분석유형,기준년월,기초지자체,중분류,소비액(천원),전년도 지출액,대분류,대분류 지출액 비율,중분류 지출액 비율,행정동명,비율(%),지역명
202301-202312,관광소비 추이,202304.0,수원시 팔달구,육상운송,3284372.0,4028834.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,기타관광쇼핑,14473975.0,12660759.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,캠핑장/펜션,14762.0,20027.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,골프장,1198266.0,1159583.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,레저용품쇼핑,935110.0,801899.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,문화서비스,360170.0,165807.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,관광유원시설,48588.0,62104.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,기타관광쇼핑,15675753.0,13693421.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,여행업,98423.0,79925.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,렌터카,52446.0,35261.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,레저용품쇼핑,900373.0,924624.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,문화서비스,319303.0,681591.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,기타숙박,1036302.0,947624.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,제과음료업,6173074.0,5939994.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,호텔,1121944.0,1407671.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,대형쇼핑몰,34480268.0,40128692.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,기타레저,1484180.0,1682003.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,일반외식업,38232728.0,38222624.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,대형쇼핑몰,34135327.0,40718250.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,기타레저,1717330.0,1808789.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,기타숙박,1136572.0,971957.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,호텔,1192341.0,1074417.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,관광유원시설,79041.0,72696.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,여행업,195337.0,100302.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,렌터카,141799.0,106799.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,호텔,1092843.0,760226.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,레저용품쇼핑,477395.0,669210.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,문화서비스,439096.0,563111.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,골프장,727355.0,1037761.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,대형쇼핑몰,30088418.0,36642374.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,기타레저,1653059.0,1755781.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,캠핑장/펜션,15253.0,23931.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,레저용품쇼핑,552700.0,664786.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,문화서비스,287478.0,451901.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,골프장,1071606.0,1147700.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,레저용품쇼핑,970435.0,1042994.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,문화서비스,293476.0,324888.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,관광유원시설,157503.0,110910.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,대형쇼핑몰,40528543.0,47643411.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,기타레저,1552196.0,1782915.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,캠핑장/펜션,23272.0,28507.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,레저용품쇼핑,904485.0,875573.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,문화서비스,296892.0,344539.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,기타숙박,955401.0,936491.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,제과음료업,5233273.0,5443398.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,일반외식업,35536491.0,37663860.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,호텔,1291035.0,1565922.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,여행업,82313.0,91075.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,렌터카,61661.0,157774.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,의료관광,1838831.0,1813710.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,캠핑장/펜션,30219.0,16307.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,골프장,393905.0,424995.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,레저용품쇼핑,965717.0,1321738.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,문화서비스,553629.0,638104.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,관광유원시설,41209.0,47807.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,대형쇼핑몰,41845266.0,44374206.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,기타레저,1818793.0,1778301.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,호텔,1915699.0,2090798.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,기타숙박,1110290.0,1067814.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,뷰티,2292354.0,2362351.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,레저용품쇼핑,764294.0,590121.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,문화서비스,519406.0,225917.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,호텔,1402355.0,956740.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,여행업,152546.0,48059.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,렌터카,40079.0,125409.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,레저용품쇼핑,943765.0,446540.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,문화서비스,304133.0,124393.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,일반외식업,36855103.0,21361957.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,뷰티,2533732.0,2250443.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,여행업,162226.0,36548.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,렌터카,67278.0,176068.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,골프장,1021885.0,921871.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,여행업,149070.0,73618.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,렌터카,150999.0,52318.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,일반외식업,39968225.0,35892593.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,대형쇼핑몰,38394438.0,40578935.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,기타레저,1680952.0,1441264.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,뷰티,2396638.0,2544812.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,육상운송,3278132.0,4452631.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,캠핑장/펜션,13759.0,14354.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,골프장,1116823.0,1208472.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,관광유원시설,64560.0,68635.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,뷰티,2461086.0,2554985.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,의료관광,1979764.0,1472773.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,레저용품쇼핑,674566.0,725130.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,문화서비스,312945.0,672643.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,기타숙박,1056461.0,904137.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,관광유원시설,49368.0,67949.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,육상운송,3247819.0,4747189.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,기타관광쇼핑,14156695.0,13117147.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,골프장,943985.0,1018762.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,레저용품쇼핑,598688.0,722998.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,문화서비스,305640.0,648365.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,육상운송,3404159.0,4028059.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,기타관광쇼핑,14769434.0,13251893.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,기타숙박,1142268.0,1003612.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,기타숙박,976389.0,913375.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,제과음료업,6080377.0,5792563.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,관광유원시설,97928.0,114432.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,대형쇼핑몰,34859327.0,42045807.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,기타레저,1568248.0,1579106.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,제과음료업,6400405.0,6503071.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,일반외식업,41405258.0,45213628.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,호텔,1222301.0,2225787.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,기타숙박,1052786.0,1004156.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,골프장,1324006.0,1456753.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,대형쇼핑몰,39089483.0,37757138.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,기타레저,1460812.0,1531737.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,육상운송,3724616.0,3745550.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,기타관광쇼핑,14150462.0,14654334.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,관광유원시설,35294.0,85475.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,기타관광쇼핑,14678232.0,15001635.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,여행업,103850.0,106010.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,렌터카,149956.0,101806.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,제과음료업,6157561.0,5655399.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,일반외식업,43776121.0,42890312.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,의료관광,1305640.0,1036649.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,제과음료업,5346739.0,4628271.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,의료관광,1306790.0,929670.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,호텔,1290551.0,857318.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,레저용품쇼핑,1137263.0,641035.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,문화서비스,425358.0,132245.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,제과음료업,6095042.0,4496958.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,관광유원시설,56975.0,33044.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,호텔,1550187.0,1051685.0,,,,,,
202301-202312,관광소비 추이,202304.0,수원시 팔달구,기타숙박,1076410.0,933119.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,일반외식업,40808563.0,42263034.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,대형쇼핑몰,40755303.0,46292120.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,기타레저,1614672.0,1664919.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,기타관광쇼핑,14300316.0,12368874.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,여행업,100322.0,63005.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,렌터카,60581.0,61205.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,제과음료업,5931151.0,5471321.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,육상운송,3253149.0,4510463.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,캠핑장/펜션,30605.0,15059.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,골프장,1018109.0,1168152.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,뷰티,2588250.0,2588024.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,캠핑장/펜션,18729.0,19493.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,제과음료업,6076006.0,5646826.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,일반외식업,38026638.0,37559175.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,캠핑장/펜션,17119.0,19464.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,의료관광,1363576.0,1334725.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,육상운송,3616581.0,3993610.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,기타관광쇼핑,14815332.0,15170197.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,여행업,177206.0,89347.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,렌터카,114232.0,69319.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,의료관광,1473803.0,1336261.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,캠핑장/펜션,9637.0,19858.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,골프장,189576.0,247666.0,,,,,,
202301-202312,관광소비 추이,202302.0,수원시 팔달구,기타숙박,981544.0,677751.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,대형쇼핑몰,43245881.0,35483685.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,기타레저,1586617.0,993676.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,호텔,1564721.0,827054.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,기타숙박,1026069.0,848405.0,,,,,,
202301-202312,관광소비 추이,202306.0,수원시 팔달구,호텔,1543206.0,1017971.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,의료관광,1467406.0,1234827.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,제과음료업,6015308.0,5907161.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,일반외식업,39475795.0,39602934.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,관광유원시설,49154.0,75890.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,뷰티,2372724.0,2258968.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,기타관광쇼핑,16811442.0,14396620.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,여행업,80263.0,72477.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,렌터카,151499.0,38540.0,,,,,,
202301-202312,관광소비 추이,202310.0,수원시 팔달구,뷰티,2202512.0,2453194.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,골프장,1067683.0,1218948.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,뷰티,2383397.0,2421640.0,,,,,,
202301-202312,관광소비 추이,202312.0,수원시 팔달구,육상운송,3718622.0,3950035.0,,,,,,
202301-202312,관광소비 추이,202303.0,수원시 팔달구,일반외식업,39697845.0,27242485.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,호텔,1497043.0,1473663.0,,,,,,
202301-202312,관광소비 추이,202305.0,수원시 팔달구,의료관광,1463470.0,1292004.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,여행업,181347.0,51414.0,,,,,,
202301-202312,관광소비 추이,202307.0,수원시 팔달구,렌터카,63551.0,103404.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,뷰티,2325637.0,2397857.0,,,,,,
202301-202312,관광소비 추이,202308.0,수원시 팔달구,의료관광,1549251.0,987742.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,의료관광,1813844.0,1632123.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,육상운송,3583540.0,4010669.0,,,,,,
202301-202312,관광소비 추이,202309.0,수원시 팔달구,일반외식업,38830865.0,36944214.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,캠핑장/펜션,30134.0,17234.0,,,,,,
202301-202312,관광소비 추이,202311.0,수원시 팔달구,뷰티,2161747.0,2304322.0,,,,,,
202301-202312,관광소비 추이,202301.0,수원시 팔달구,육상운송,3394191.0,3766695.0,,,,,,
202301-202312,업종별 지출액,,,기타관광쇼핑,,,쇼핑업,47.5,28.2,,,
202301-202312,업종별 지출액,,,대형쇼핑몰,,,쇼핑업,47.5,70.3,,,
202301-202312,업종별 지출액,,,레저용품쇼핑,,,쇼핑업,47.5,1.6,,,
202301-202312,업종별 지출액,,,기타숙박,,,숙박업,2.2,42.5,,,
202301-202312,업종별 지출액,,,캠핑장/펜션,,,숙박업,2.2,0.8,,,
202301-202312,업종별 지출액,,,호텔,,,숙박업,2.2,56.7,,,
202301-202312,업종별 지출액,,,일반외식업,,,식음료업,40.8,86.9,,,
202301-202312,업종별 지출액,,,제과음료업,,,식음료업,40.8,13.1,,,
202301-202312,업종별 지출액,,,골프장,,,여가서비스업,2.6,29.8,,,
202301-202312,업종별 지출액,,,관광유원시설,,,여가서비스업,2.6,2.2,,,
202301-202312,업종별 지출액,,,기타레저,,,여가서비스업,2.6,55.4,,,
202301-202312,업종별 지출액,,,문화서비스,,,여가서비스업,2.6,12.6,,,
202301-202312,업종별 지출액,,,여행업,,,여행업,0.1,100.0,,,
202301-202312,업종별 지출액,,,렌터카,,,운송업,3.2,2.8,,,
202301-202312,업종별 지출액,,,육상운송,,,운송업,3.2,97.2,,,
202301-202312,업종별 지출액,,,뷰티,,,의료웰니스업,3.5,60.2,,,
202301-202312,업종별 지출액,,,의료관광,,,의료웰니스업,3.5,39.8,,,
202301-202312,지역별 지출액,,,,,,,,,고등동,1.3,
202301-202312,지역별 지출액,,,,,,,,,매교동,1.2,
202301-202312,지역별 지출액,,,,,,,,,매산동,40.0,
202301-202312,지역별 지출액,,,,,,,,,우만1동,2.7,
202301-202312,지역별 지출액,,,,,,,,,우만2동,4.1,
202301-202312,지역별 지출액,,,,,,,,,인계동,35.7,
202301-202312,지역별 지출액,,,,,,,,,지동,2.6,
202301-202312,지역별 지출액,,,,,,,,,행궁동,8.5,
202301-202312,지역별 지출액,,,,,,,,,화서1동,1.6,
202301-202312,지역별 지출액,,,,,,,,,화서2동,2.3,
202301-202312,업종별 지출액,,,레저용품쇼핑,,,쇼핑업,11.9,1.4,,,
202301-202312,업종별 지출액,,,대형쇼핑몰,,,쇼핑업,11.9,63.8,,,
202301-202312,업종별 지출액,,,기타관광쇼핑,,,쇼핑업,11.9,34.8,,,
202301-202312,업종별 지출액,,,기타숙박,,,숙박업,66.0,17.3,,,
202301-202312,업종별 지출액,,,호텔,,,숙박업,66.0,82.6,,,
202301-202312,업종별 지출액,,,캠핑장/펜션,,,숙박업,66.0,0.1,,,
202301-202312,업종별 지출액,,,제과음료업,,,식음료업,16.6,8.1,,,
202301-202312,업종별 지출액,,,일반외식업,,,식음료업,16.6,91.9,,,
202301-202312,업종별 지출액,,,관광유원시설,,,여가서비스업,0.6,16.5,,,
202301-202312,업종별 지출액,,,문화서비스,,,여가서비스업,0.6,5.4,,,
202301-202312,업종별 지출액,,,골프장,,,여가서비스업,0.6,19.4,,,
202301-202312,업종별 지출액,,,기타레저,,,여가서비스업,0.6,58.7,,,
202301-202312,업종별 지출액,,,여행업,,,여행업,0.0,100.0,,,
202301-202312,업종별 지출액,,,렌터카,,,운송업,0.5,70.4,,,
202301-202312,업종별 지출액,,,육상운송,,,운송업,0.5,29.6,,,
202301-202312,업종별 지출액,,,의료관광,,,의료웰니스업,4.4,78.1,,,
202301-202312,업종별 지출액,,,뷰티,,,의료웰니스업,4.4,21.9,,,
202301-202312,지역별 지출액,,,,,,,,,,0.9,고등동
202301-202312,지역별 지출액,,,,,,,,,,0.2,매교동
202301-202312,지역별 지출액,,,,,,,,,,26.3,매산동
202301-202312,지역별 지출액,,,,,,,,,,0.4,우만1동
202301-202312,지역별 지출액,,,,,,,,,,1.7,우만2동
202301-202312,지역별 지출액,,,,,,,,,,65.9,인계동
202301-202312,지역별 지출액,,,,,,,,,,1.0,지동
202301-202312,지역별 지출액,,,,,,,,,,3.2,행궁동
202301-202312,지역별 지출액,,,,,,,,,,0.2,화서1동
202301-202312,지역별 지출액,,,,,,,,,,0.2,화서2동
202401-202412,관광소비 추이,202401.0,수원시 팔달구,관광총소비,104049279.0,104674270.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,관광총소비,100474198.0,100524954.0,,,,,,
202401-202412,관광소비 추이,202403.0,수원시 팔달구,관광총소비,117013472.0,118852841.0,,,,,,
202401-202412,관광소비 추이,202404.0,수원시 팔달구,관광총소비,107544378.0,113093536.0,,,,,,
202401-202412,관광소비 추이,202405.0,수원시 팔달구,관광총소비,111360111.0,116889539.0,,,,,,
202401-202412,관광소비 추이,202406.0,수원시 팔달구,관광총소비,109304929.0,106968805.0,,,,,,
202401-202412,관광소비 추이,202407.0,수원시 팔달구,관광총소비,103342296.0,107293936.0,,,,,,
202401-202412,관광소비 추이,202408.0,수원시 팔달구,관광총소비,108914719.0,102202989.0,,,,,,
202401-202412,관광소비 추이,202409.0,수원시 팔달구,관광총소비,115329847.0,110652392.0,,,,,,
202401-202412,관광소비 추이,202410.0,수원시 팔달구,관광총소비,125516754.0,117219618.0,,,,,,
202401-202412,관광소비 추이,202411.0,수원시 팔달구,관광총소비,111879615.0,107555586.0,,,,,,
202401-202412,관광소비 추이,202412.0,수원시 팔달구,관광총소비,118396454.0,121481297.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,호텔,828957.0,1402355.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,캠핑장/펜션,30140.0,9637.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,기타숙박,903507.0,974714.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,여행업,183548.0,134437.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,렌터카,213046.0,105300.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,대형쇼핑몰,34832275.0,32946430.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,레저용품쇼핑,674120.0,764294.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,기타관광쇼핑,14136136.0,15443622.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,관광유원시설,37344.0,31967.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,기타레저,1514559.0,1699544.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,문화서비스,367321.0,519406.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,육상운송,3311386.0,3394191.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,골프장,158237.0,189576.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,의료관광,1272792.0,1305640.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,뷰티,2166184.0,2292354.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,일반외식업,37928391.0,38114065.0,,,,,,
202401-202412,관광소비 추이,202401.0,수원시 팔달구,제과음료업,5491334.0,5346739.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,호텔,890622.0,1290551.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,캠핑장/펜션,26333.0,17282.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,기타숙박,1071824.0,981544.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,여행업,194790.0,152546.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,렌터카,113693.0,40079.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,대형쇼핑몰,31474019.0,32616121.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,레저용품쇼핑,673917.0,943765.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,기타관광쇼핑,14997485.0,13170258.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,관광유원시설,61068.0,76550.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,기타레저,1617044.0,1587751.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,문화서비스,507977.0,304133.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,육상운송,3225995.0,3100990.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,골프장,306902.0,385884.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,의료관광,1311553.0,1306790.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,뷰티,2289619.0,2287381.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,일반외식업,36226560.0,36855103.0,,,,,,
202401-202412,관광소비 추이,202402.0,수원시 팔달구,제과음료업,5484798.0,5408223.0,,,,,,
202401-202412,관광소비 추이,202403.0,수원시 팔달구,호텔,1667699.0,1564721.0,,,,,,
202401-202412,관광소비 추이,202403.0,수원시 팔달구,캠핑장/펜션,32410.0,14540.0,,,,,,
202401-202412,관광소비 추이,202403.0,수원시 팔달구,기타숙박,1089340.0,1026069.0,,,,,,
202401-202412,관광소비 추이,202403.0,수원시 팔달구,여행업,101493.0,162226.0,,,,,,
202401-202412,관광소비 추이,202403.0,수원시 팔달구,렌터카,68651.0,67278.0,,,,,,
